"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC_Os07g43700",763.645154689547,-3.99000557019165,0.44985256415233,-8.8695850332878,7.34189772407204e-19,7.57849761104913e-17
"LOC_Os03g18620",807.061430742756,1.59304831631634,0.179614877955731,8.86924476662213,7.36436454953197e-19,7.57849761104913e-17
"LOC_Os04g42990",653.549730792499,1.12931850137763,0.127467671172397,8.85964645773008,8.02685895383258e-19,8.22860682638867e-17
"LOC_Os11g04560",520.473377827564,2.88421174818197,0.325666616228297,8.85633222583706,8.26901907566402e-19,8.44449902246056e-17
"LOC_Os03g59774",551.657683219537,-2.47524082602294,0.279700802000526,-8.84960217603625,8.7831818244944e-19,8.93546817095712e-17
"LOC_Os03g53910",1953.18331554475,1.00403298778278,0.113561051538763,8.84134986580377,9.45690193093762e-19,9.58442682061238e-17
"LOC_Os10g35630",4371.0660192763,-2.38544154532173,0.269976562066378,-8.83573569151248,9.94416394303327e-19,1.00024830999924e-16
"LOC_Os01g22630",1166.57722370625,1.80296388856773,0.204187953058488,8.82992292915186,1.047478755254e-18,1.04967571444105e-16
"LOC_Os01g63890",1808.01063170964,1.06272818910398,0.120676217913727,8.80644262371345,1.29180178527587e-18,1.28488656382309e-16
"LOC_Os02g03670",719.023376683156,-4.36900856565066,0.496314381814154,-8.80290542796851,1.33318900429615e-18,1.32114092588695e-16
"LOC_Os01g32670",669.984549950795,4.52222448667502,0.514056896166983,8.79712833422635,1.4036175604184e-18,1.38070556788804e-16
"LOC_Os12g41390",3324.84510620288,1.34426828663728,0.153029507493344,8.78437308370577,1.57239000527295e-18,1.54105739857447e-16
"LOC_Os12g04360",505.601762452357,3.12054684089063,0.356080952976949,8.76358820881004,1.89131788823764e-18,1.84686501524402e-16
"LOC_Os03g02970",1275.56965831985,-1.24575362246019,0.142828385207925,-8.72203113300383,2.73255164554705e-18,2.6205072339877e-16
"LOC_Os02g45344",839.089775425683,-1.19479664873263,0.137254516433667,-8.70497146307068,3.1765467204333e-18,3.03541728756834e-16
"LOC_Os08g02204",147.996104349545,1.82292360091266,0.209532575867851,8.69995318561993,3.32021114872905e-18,3.16140816709589e-16
"LOC_Os10g37980",4146.61701599939,-2.92606828827162,0.336671859068013,-8.69115790185634,3.58763994153329e-18,3.40393242112286e-16
"LOC_Os02g13800",1326.87465946437,5.11122683412151,0.589520057133692,8.67014917011107,4.31554639825401e-18,4.06573096590438e-16
"LOC_Os07g06740",680.432382509206,-1.1536447185546,0.133178757717294,-8.66237783208264,4.6202402806725e-18,4.33751399823415e-16
"LOC_Os04g54350",832.186898484358,1.47880685616187,0.170774890392332,8.65939279928397,4.74283835394822e-18,4.43704136357478e-16
"LOC_Os01g70160",1327.28227468772,1.66798615748073,0.192637640264665,8.65867208085131,4.77291694873076e-18,4.44962250453799e-16
"LOC_Os09g17580",264.869360945882,1.46420237209806,0.16920895636716,8.6532202758874,5.00662588730954e-18,4.65129452225188e-16
"LOC_Os04g44924",303.47333937288,-5.54629679406138,0.641448312642683,-8.64652176137368,5.30929186044896e-18,4.91185722890338e-16
"LOC_Os03g53660",427.563250486311,-1.44782543306696,0.167491578465815,-8.64416853867349,5.41985057188423e-18,4.98328253956476e-16
"LOC_Os03g59060",863.379496925298,-1.42984733617599,0.16542769597247,-8.64333706499754,5.45945557912307e-18,5.00250662585674e-16
"LOC_Os07g15880",2355.94862498082,1.08290896908901,0.125332290430866,8.64030303257207,5.60641173344345e-18,5.11962977269668e-16
"LOC_Os05g30250",484.890032138485,-2.48795054128688,0.288430249040453,-8.62583085360765,6.3629004418959e-18,5.77104285502938e-16
"LOC_Os01g57360",616.857857003477,-1.32266167938656,0.153471811835511,-8.61827109205024,6.79726019528008e-18,6.12348463922269e-16
"LOC_Os10g40520",22.8021920835615,-6.43906187218724,0.747446979777893,-8.61474063899573,7.01001022365867e-18,6.27670487999665e-16
"LOC_Os05g04540",129.254303692965,1.23261538751221,0.143083276583033,8.61467123865385,7.01425758379054e-18,6.27670487999665e-16
"LOC_Os10g21360",422.123302357997,-1.43935979689416,0.167250633504777,-8.60600505201102,7.56509326812741e-18,6.7246390525587e-16
"LOC_Os04g40080",1749.5909048336,1.29869142054584,0.151042532566977,8.59818356111024,8.09876896163956e-18,7.15150700784251e-16
"LOC_Os12g10560",318.650081629699,-1.13543418984745,0.132240489644998,-8.58613116826432,8.99469707658817e-18,7.86477499938539e-16
"LOC_Os02g49230",355.35869559161,1.60305016786482,0.187128430194355,8.56657732980427,1.06606314307632e-17,9.26090436887985e-16
"LOC_Os06g21890",186.040409504967,2.98123434881323,0.348155441464618,8.56294055400023,1.10024670067765e-17,9.52692580043077e-16
"LOC_Os05g14310",268.836398779457,1.47948067574613,0.173003953346656,8.55171599912302,1.21271872601339e-17,1.04669362042627e-15
"LOC_Os07g49300",721.020524766786,-1.47042599502657,0.172365640426507,-8.53085331501167,1.45272140577608e-17,1.24980752195964e-15
"LOC_Os09g10780",67.1785136722123,2.13305058374624,0.250140807484211,8.52739944833224,1.49674328881742e-17,1.28355331524355e-15
"LOC_Os07g02910",139.545224266452,1.52992246290148,0.1795454037924,8.52108954384855,1.5805927057849e-17,1.35112902351376e-15
"LOC_Os11g03900",647.537865454588,-1.20994805369943,0.142103517649295,-8.51455385281542,1.67232893799744e-17,1.42499468360062e-15
"LOC_Os01g39100",475.300425063814,1.1263543752478,0.132521396716616,8.49941521259697,1.9054817643315e-17,1.61338829387511e-15
"LOC_Os01g31890",177.459347524168,2.64182799629487,0.310932465373043,8.49646881719259,1.95445403680482e-17,1.64963319270504e-15
"LOC_Os09g30498",58.8936216599385,2.97689495951287,0.350529068430086,8.49257658671642,2.02105536748299e-17,1.70048293749607e-15
"LOC_Os06g23350",369.701177742648,6.46222578013022,0.761612000940222,8.48493166094087,2.15845546751267e-17,1.80952410629113e-15
"LOC_Os07g42890",1052.70900327505,-1.33927882706229,0.157888583616881,-8.48242980196761,2.20539162872833e-17,1.83823858000795e-15
"LOC_Os09g26800",1659.8738186322,1.55007274043874,0.182803822618701,8.47943285995686,2.2629428922446e-17,1.88035093245021e-15
"LOC_Os01g43410",2538.27598235194,-1.87160904568932,0.22079236953995,-8.47678318589119,2.31505799445894e-17,1.91178060801677e-15
"LOC_Os09g22440",5490.34620899178,1.84932971203556,0.218490021588685,8.46413808094627,2.5805394650515e-17,2.12445889005901e-15
"LOC_Os11g20310",1271.68470084245,-1.08945037115709,0.128831971518407,-8.45636652390621,2.7583767235554e-17,2.25697637967731e-15
"LOC_Os04g55560",4664.14187121141,1.71728803729453,0.203407934697977,8.44258135674198,3.10405232625242e-17,2.52437763043191e-15
"LOC_Os03g60740",1019.18716170069,-1.17034781814212,0.138895918229449,-8.42607783627423,3.57444456903375e-17,2.89811632997173e-15
"LOC_Os02g03730",699.419773208785,1.03689083752457,0.12317130571798,8.41828241959772,3.82043907330639e-17,3.08820748777601e-15
"LOC_Os12g39840",889.889532440789,1.29432550071853,0.154339580623807,8.38621885252735,5.02028345141474e-17,4.0216378450914e-15
"LOC_Os01g09320",5322.05757442264,-1.3022431588836,0.155291765713171,-8.38578370786822,5.03889105488694e-17,4.02449459894194e-15
"LOC_Os08g22149",1153.40338045853,-1.99139755790763,0.238243431919389,-8.35866719121736,6.34307744080219e-17,5.03606468860841e-15
"LOC_Os04g44790",404.591997739949,-2.49527185758108,0.298745425007591,-8.35250232708223,6.68317481269773e-17,5.29038536356629e-15
"LOC_Os03g22550",151.526661832,-1.04391044756347,0.125074550673055,-8.34630579878919,7.04313024924016e-17,5.55887884804335e-15
"LOC_Os11g04700",223.335856678,3.19518033488879,0.383084030770453,8.34067744474414,7.38661290438762e-17,5.81282984911162e-15
"LOC_Os01g25386",6190.10050412681,-1.90646031234932,0.228957458691888,-8.3267010528575,8.31263088597004e-17,6.50329684166709e-15
"LOC_Os11g03300",1600.98173359602,5.33323176673861,0.640668329932103,8.32448166636209,8.46985374918385e-17,6.60697979338668e-15
"LOC_Os04g59610",1686.81846291534,-2.19473331955222,0.263751977286738,-8.32120138825051,8.7076153515317e-17,6.77270221934832e-15
"LOC_Os07g49110",2564.21188341357,-2.95976117018199,0.356137453483566,-8.31072705561019,9.51174784649964e-17,7.35538512661689e-15
"LOC_Os07g42700",351.941819801644,-1.66293574581994,0.200524027926537,-8.29295004202275,1.10473747914354e-16,8.51825821094078e-15
"LOC_Os11g10730",72.0979201475473,8.85578180913343,1.06844366913531,8.28848732502703,1.14697783109188e-16,8.79327760707577e-15
"LOC_Os11g10740",49.0748341200882,1.52047441131903,0.183572307942411,8.28270030682417,1.20413182430907e-16,9.20507174034671e-15
"LOC_Os12g03720",777.387332291378,-2.01134037169931,0.242892296893877,-8.28079110544246,1.22359665843821e-16,9.32722284705774e-15
"LOC_Os12g17600",67134.8240885141,-7.4870133227432,0.904244388642833,-8.27985599554601,1.23324322761282e-16,9.37404994261612e-15
"LOC_Os04g59190",5509.23780756718,4.41277215065544,0.533088295452984,8.27775096225991,1.25523394360065e-16,9.51417546599973e-15
"LOC_Os05g45130",57.2350988904091,5.59115046980754,0.675495259583614,8.27711281534975,1.26197654077771e-16,9.5382611087707e-15
"LOC_Os08g43620",156.710311227179,2.16506857453285,0.261584744409896,8.276738689089,1.26594611417419e-16,9.54131105094212e-15
"LOC_Os01g40470",1472.03892803815,-1.13097103108894,0.136735129198614,-8.2712543420071,1.32556924243466e-16,9.9141958765799e-15
"LOC_Os11g05930",5359.67651473277,1.08109579983753,0.130706556108464,8.27116735399564,1.32653689782314e-16,9.9141958765799e-15
"LOC_Os09g26570",308.839906603417,1.75994331543756,0.212792331436988,8.27070836412505,1.33165424950284e-16,9.92471896927521e-15
"LOC_Os05g50640",117.173090937793,1.94630491376979,0.235909263202701,8.25022674966969,1.58094266982414e-16,1.17173689955165e-14
"LOC_Os12g05050",2470.65383960797,-2.12281663935493,0.257430082299099,-8.24618716039762,1.63528479691476e-16,1.20866519409534e-14
"LOC_Os09g07020",232.622817876058,-1.06716660699445,0.129635176552445,-8.23207585606769,1.83996672379814e-16,1.34877122361488e-14
"LOC_Os06g17880",27.3048380384463,-2.04777087524165,0.248874384578163,-8.22813034259264,1.90158102538803e-16,1.39012846763066e-14
"LOC_Os08g32660",150.811687633247,-1.05417475081526,0.12836913733769,-8.21205760729024,2.17429907382995e-16,1.58085722878789e-14
"LOC_Os04g54790",1164.64830988847,-3.32547055558369,0.405165307773604,-8.20768829852995,2.25487668396279e-16,1.63499947306527e-14
"LOC_Os04g14760",204.873047526765,-1.64706997699824,0.200742725696428,-8.20488000889762,2.30821301629753e-16,1.66914993146099e-14
"LOC_Os03g57090",82.6652507862948,-1.43777786654037,0.175422829392554,-8.19607044031297,2.48372825426214e-16,1.79123000461018e-14
"LOC_Os07g49390",178.538644829257,-1.25865111280234,0.153591465242246,-8.19479852488668,2.51013251503133e-16,1.80540606376823e-14
"LOC_Os07g29200",69.7215900100408,-2.75633091962004,0.336849223917038,-8.18268448882903,2.77589288901551e-16,1.99120080800266e-14
"LOC_Os08g09180",1309.5763550498,1.03445329749218,0.126464776788987,8.17977403477503,2.8437664373098e-16,2.03443355071286e-14
"LOC_Os10g01044",1576.12988718726,-4.13500524411396,0.505748866102442,-8.17600497254777,2.93409890831148e-16,2.09346001042086e-14
"LOC_Os02g26404",329.969515927646,1.30882435404205,0.160321431266604,8.16375168124321,3.24776218690618e-16,2.30496352978413e-14
"LOC_Os02g13560",4498.8592621069,-2.28963648027949,0.280932327608746,-8.1501353004424,3.63517326279248e-16,2.55954462682304e-14
"LOC_Os07g46470",194.860975293147,1.35684285344826,0.167130138928975,8.1184809762222,4.72054687610634e-16,3.29718019110589e-14
"LOC_Os03g07930",59.4185168756378,3.38948395982799,0.417517478685309,8.11818458595051,4.73208698379676e-16,3.29718019110589e-14
"LOC_Os01g07280",59.3074542785829,-1.73441540455617,0.213697160754862,-8.11623045635954,4.80887098964073e-16,3.34197797919032e-14
"LOC_Os08g14880",1343.90585016111,-1.66548383411818,0.205405401552794,-8.10827671291843,5.13427077637427e-16,3.54052961063583e-14
"LOC_Os03g39830",578.468843457219,-4.25268750780555,0.525107961328026,-8.09869173769577,5.55533533210896e-16,3.79179979964049e-14
"LOC_Os05g31760",272.147653725304,-2.17002393753817,0.268123773317062,-8.09336639825695,5.80379474967658e-16,3.95130616596302e-14
"LOC_Os04g02620",94.3889715763841,-7.6956520055704,0.950904668065265,-8.09297952152046,5.82226566058267e-16,3.95382081255203e-14
"LOC_Os09g34850",814.093941339903,1.06285582313053,0.131692788439579,8.07072153095285,6.98839408373034e-16,4.70807510209876e-14
"LOC_Os01g29230",1298.93035952367,-1.19705107031801,0.148324998536979,-8.07046069189456,7.00334089787452e-16,4.70807510209876e-14
"LOC_Os04g42520",913.780433437328,-2.27845041456854,0.282405577933365,-8.0680078320059,7.14544644422224e-16,4.7915680466569e-14
"LOC_Os03g14050",7667.66607770761,2.12810943839872,0.263830137580746,8.06621054710781,7.25137136597416e-16,4.85044230670011e-14
"LOC_Os10g01060",79.0904616041554,-2.42847088675079,0.301248349276957,-8.06135831973688,7.54513077619967e-16,5.03435209596006e-14
"LOC_Os03g57490",121.209729488849,2.39169798105719,0.296909826303434,8.05530086637461,7.92835468744363e-16,5.27689199047865e-14
"LOC_Os05g11870",1166.97465033264,1.0249725176273,0.127364344806428,8.04756244131813,8.44592828398729e-16,5.59354596946445e-14
"LOC_Os07g06130",4035.97021397475,1.15024508559753,0.143000083850762,8.04366721069863,8.71890987172311e-16,5.74589045635034e-14
"LOC_Os01g53020",1010.98899537606,-6.16752849777117,0.767924159239003,-8.03142917639558,9.63436851551783e-16,6.33359125310061e-14
"LOC_Os08g42760",302.486963210372,1.25388840953669,0.156256524737596,8.02455072927267,1.01898175118832e-15,6.68232248401829e-14
"LOC_Os03g11910",772.45577324109,1.36280360950544,0.169941207714276,8.01926517903028,1.06379625800333e-15,6.95915224428783e-14
"LOC_Os12g35320",513.012168658926,-1.07985162060937,0.134892247670908,-8.00529043925382,1.19185035173236e-15,7.75891679098566e-14
"LOC_Os10g10870",564.693398809644,1.0807888583105,0.135262941567801,7.99028060297468,1.34631961762084e-15,8.74323487598622e-14
"LOC_Os04g55800",419.618683425819,-2.22003303056291,0.278171315508876,-7.98081220740415,1.45373498695893e-15,9.417949954255e-14
"LOC_Os02g57100",379.623628538304,-1.89700262111327,0.237917513690476,-7.97336266543715,1.54414187256824e-15,9.97948307788305e-14
"LOC_Os01g22100",65.7300961979842,2.13859385405879,0.268302440005265,7.97083266934444,1.57608793318366e-15,1.01613996964487e-13
"LOC_Os02g34960",107.747216301242,1.6648059910281,0.20914834093489,7.95992922337535,1.72137716092909e-15,1.10714344513987e-13
"LOC_Os11g07980",155.828196259975,-8.31378450658273,1.04502361668172,-7.95559485342696,1.78272879208532e-15,1.14385351465312e-13
"LOC_Os06g04210",764.377390326803,2.23607465694182,0.281331663742855,7.94817983583124,1.89271761890942e-15,1.21152039740528e-13
"LOC_Os12g06550",79.8786241768589,1.95665524589516,0.246316551154187,7.94366126322691,1.96299200371933e-15,1.25350391531061e-13
"LOC_Os06g02210",63.3310890011904,-2.47107773843585,0.311442358292673,-7.93430203901067,2.11682368010944e-15,1.34212640722768e-13
"LOC_Os02g45870",218.623672741759,-1.08538499171303,0.136902318722359,-7.928170989669,2.22396959445837e-15,1.40340873748415e-13
"LOC_Os05g31750",530.000850562025,-2.61973009641129,0.330679765664683,-7.92225702454309,2.33237555884793e-15,1.46835389300083e-13
"LOC_Os12g29400",3180.55431443824,3.97014744010797,0.501424927027453,7.91773050383394,2.41884929292495e-15,1.51860577177476e-13
"LOC_Os09g35970",1315.50874667908,-1.23548525714791,0.156045084630668,-7.91748910305054,2.42354860423017e-15,1.51860577177476e-13
"LOC_Os01g16220",521.737622959897,1.65120699313623,0.208629328286428,7.91454876789557,2.48151438994619e-15,1.55129436956543e-13
"LOC_Os06g24070",3502.35612871202,-2.77929355089814,0.351834850055674,-7.89942653622386,2.80189517809749e-15,1.74749434464281e-13
"LOC_Os01g49060",381.004585213375,-1.23188388170267,0.156166418017173,-7.88827647674679,3.06388395316621e-15,1.89560066173294e-13
"LOC_Os12g38560",1097.72418068903,1.11246527224769,0.141030453878415,7.88812091044368,3.06770476353103e-15,1.89560066173294e-13
"LOC_Os09g22500",1071.13561004878,-1.05917271430857,0.134313113406856,-7.88584738632457,3.12408224694408e-15,1.92598950689484e-13
"LOC_Os05g32860",167.339943607607,2.43033388741787,0.30837412996167,7.88112118133888,3.24456447763627e-15,1.99109098999166e-13
"LOC_Os08g08140",127.164159208323,-3.37463935746618,0.429104432673469,-7.86437776100566,3.7093660008975e-15,2.26076985694792e-13
"LOC_Os01g43100",613.573955037194,-1.11507267817454,0.142063529990156,-7.8491128458641,4.18990494203724e-15,2.54206568320064e-13
"LOC_Os06g45840",1786.10218527533,1.19961555791212,0.152900502461506,7.84572672162492,4.30453399961056e-15,2.60570388447014e-13
"LOC_Os03g28100",254.211368171225,2.25447544095891,0.287528836446401,7.84086726334028,4.47445229358086e-15,2.70244798119751e-13
"LOC_Os05g02060",380.26223486226,-1.13039747174189,0.144247193458984,-7.83653008863092,4.63167402318496e-15,2.79110518388146e-13
"LOC_Os12g02540",1821.46065095903,3.90219067192359,0.498251197003682,7.83177380283294,4.81034404738084e-15,2.88577500743771e-13
"LOC_Os01g68020",3989.35725976697,-3.6953879371471,0.471972378157675,-7.82966993020205,4.89152441566249e-15,2.92791112450706e-13
"LOC_Os06g36940",127.744320706078,2.87093424904717,0.366759604485749,7.82783658269193,4.96336490581859e-15,2.96428105848398e-13
"LOC_Os01g59560",222.202602783336,1.56085887281613,0.199437937146202,7.82628869487309,5.02482742757875e-15,2.99430473613134e-13
"LOC_Os03g51380",703.93204310964,1.00646087174193,0.128616109995324,7.82530953376311,5.06409356388827e-15,3.01055022997288e-13
"LOC_Os11g10340",173.737296006863,1.36687414809902,0.174951559818743,7.81287202877844,5.58993452359646e-15,3.30163991420192e-13
"LOC_Os04g58620",1682.85993037671,-1.29097855373938,0.165392541070729,-7.80554277346341,5.92460054937131e-15,3.47628535743374e-13
"LOC_Os11g32890",76.6142975349424,5.05059613396178,0.64714762605814,7.8043956751037,5.97873396285568e-15,3.50037212057258e-13
"LOC_Os08g11470",576.625310402422,-1.60371790330278,0.20551893751246,-7.80326096813124,6.03276153236211e-15,3.52429186811967e-13
"LOC_Os01g39790",238.018898620982,-1.66221794481721,0.213029001554665,-7.80277770954426,6.0559169049782e-15,3.53011138800864e-13
"LOC_Os07g36500",266.926561961509,-3.08890149554255,0.395924991029279,-7.80173407976189,6.10622138044695e-15,3.55169694033127e-13
"LOC_Os09g32640",1094.60603777651,-1.4544074959822,0.18661222071435,-7.79374196617317,6.5053326776262e-15,3.77563299615112e-13
